lincs_id	chembl_id
BRD-K77239206	CHEMBL2142587
BRD-K77286328	CHEMBL188343
BRD-K77286328	CHEMBL826522
BRD-K77304272	CHEMBL2358525
BRD-K77345217	CHEMBL1806421
BRD-K77345217	CHEMBL288114
BRD-K77345217	CHEMBL667878
BRD-K77390737	CHEMBL253896
BRD-K77399257	CHEMBL3560660
BRD-K77403604	CHEMBL3561560
BRD-K77425389	CHEMBL2144559
BRD-K77547920	CHEMBL1553183
BRD-K77547920	CHEMBL2416591
BRD-K77554836	CHEMBL1451
BRD-K77596469	CHEMBL3187411
BRD-K77596469	CHEMBL4026845
BRD-K77634909	CHEMBL19231
BRD-K77634909	CHEMBL633346
BRD-K77641333	CHEMBL1156427
BRD-K77641333	CHEMBL656612
BRD-K77641333	CHEMBL761
BRD-K77677632	CHEMBL744445
BRD-K77677632	CHEMBL85194
BRD-K77685957	CHEMBL333826
BRD-K77685957	CHEMBL794713
BRD-K77690805	CHEMBL1509101
BRD-K77690805	CHEMBL3070970
BRD-K77695569	CHEMBL625
BRD-K77695569	CHEMBL639728
BRD-K77719922	CHEMBL3186240
BRD-K77719922	CHEMBL4025674
BRD-K77762110	CHEMBL1091795
BRD-K77762110	CHEMBL1105890
BRD-K77771411	CHEMBL1143630
BRD-K77771411	CHEMBL19236
BRD-K77771411	CHEMBL635408
BRD-K77790153	CHEMBL3560015
BRD-K77793136	CHEMBL1233300
BRD-K77793136	CHEMBL1640032
BRD-K77830450	CHEMBL1904897
BRD-K77830450	CHEMBL2949606
BRD-K77845911	CHEMBL2141234
BRD-K77856555	CHEMBL2144148
BRD-K77873562	CHEMBL2360879
BRD-K77873562	CHEMBL3738929
BRD-K77908580	CHEMBL1146302
BRD-K77908580	CHEMBL27759
BRD-K77908580	CHEMBL650329
BRD-K77914232	CHEMBL170365
BRD-K77922066	CHEMBL2358849
BRD-K77922066	CHEMBL3707515
BRD-K77924862	CHEMBL2134936
BRD-K77925998	CHEMBL1139521
BRD-K77925998	CHEMBL18772
BRD-K77925998	CHEMBL636189
BRD-K77939573	CHEMBL2138763
BRD-K77947974	CHEMBL46516
BRD-K77947974	CHEMBL677235
BRD-K77954087	CHEMBL2140978
BRD-K77987382	CHEMBL639744
BRD-K77987382	CHEMBL685
BRD-K77987635	CHEMBL3561724
BRD-K77998258	CHEMBL1590432
BRD-K77998258	CHEMBL2892535
BRD-K78010432	CHEMBL1129013
BRD-K78010432	CHEMBL35
BRD-K78010432	CHEMBL3638234
BRD-K78010432	CHEMBL616843
BRD-K78056905	CHEMBL1487722
BRD-K78056905	CHEMBL3054789
BRD-K78062244	CHEMBL1352850
BRD-K78062244	CHEMBL1913831
BRD-K78075916	CHEMBL1759910
BRD-K78075916	CHEMBL667913
BRD-K78075916	CHEMBL824
BRD-K78097639	CHEMBL2358850
BRD-K78113049	CHEMBL1759939
BRD-K78113049	CHEMBL672824
BRD-K78113049	CHEMBL826
BRD-K78120854	CHEMBL3939537
BRD-K78122587	CHEMBL1551597
BRD-K78122587	CHEMBL2416090
BRD-K78126613	CHEMBL590
BRD-K78126613	CHEMBL628995
BRD-K78133682	CHEMBL2361787
BRD-K78133682	CHEMBL3737979
BRD-K78160105	CHEMBL3182505
BRD-K78160105	CHEMBL4021825
BRD-K78167523	CHEMBL1739994
BRD-K78167523	CHEMBL2875842
BRD-K78189262	CHEMBL1332463
BRD-K78189262	CHEMBL1805277
BRD-K78197930	CHEMBL3561332
BRD-K78206606	CHEMBL1270413
BRD-K78206606	CHEMBL1652960
BRD-K78218619	CHEMBL2359191
BRD-K78223772	CHEMBL526168
BRD-K78223772	CHEMBL903289
BRD-K78278890	CHEMBL573578
BRD-K78280988	CHEMBL121229
BRD-K78280988	CHEMBL802959
BRD-K78294846	CHEMBL52229
BRD-K78294846	CHEMBL687148
BRD-K78373679	CHEMBL393929
BRD-K78380066	CHEMBL2355053
BRD-K78385490	CHEMBL1356034
BRD-K78388870	CHEMBL1556634
BRD-K78388870	CHEMBL2422677
BRD-K78431006	CHEMBL1050295
BRD-K78431006	CHEMBL601719
BRD-K78485176	CHEMBL1200692
BRD-K78485176	CHEMBL1273790
BRD-K78513633	CHEMBL1257030
BRD-K78513633	CHEMBL1662839
BRD-K78524708	CHEMBL3560861
BRD-K78525220	CHEMBL2356201
BRD-K78633253	CHEMBL250428
BRD-K78637815	CHEMBL411481
BRD-K78637815	CHEMBL914490
BRD-K78643075	CHEMBL1145298
BRD-K78643075	CHEMBL28218
BRD-K78643075	CHEMBL647792
BRD-K78659596	CHEMBL2141296
BRD-K78692225	CHEMBL3632605
BRD-K78692225	CHEMBL702729
BRD-K78692225	CHEMBL960
BRD-K78701355	CHEMBL1327417
BRD-K78701355	CHEMBL1787979
BRD-K78712176	CHEMBL1201236
BRD-K78712176	CHEMBL1273108
BRD-K78797196	CHEMBL1397703
BRD-K78797196	CHEMBL2038398
BRD-K78815826	CHEMBL1414320
BRD-K78815826	CHEMBL2075714
BRD-K78843060	CHEMBL1394537
BRD-K78843060	CHEMBL2034648
BRD-K78844995	CHEMBL1601095
BRD-K78844995	CHEMBL2881457
BRD-K78845122	CHEMBL3188002
BRD-K78845122	CHEMBL4027436
BRD-K78867378	CHEMBL1499951
BRD-K78867378	CHEMBL3073768
BRD-K78883024	CHEMBL1314147
BRD-K78915806	CHEMBL2133788
BRD-K78930611	CHEMBL1558577
BRD-K78930611	CHEMBL2427411
BRD-K78959463	CHEMBL761080
BRD-K78959463	CHEMBL93655
BRD-K78984681	CHEMBL1700681
BRD-K78984681	CHEMBL2897164
BRD-K79090631	CHEMBL300389
BRD-K79090631	CHEMBL690555
BRD-K79092138	CHEMBL3046185
BRD-K79092138	CHEMBL680294
BRD-K79092138	CHEMBL869
BRD-K79116891	CHEMBL1196
BRD-K79116891	CHEMBL813646
BRD-K79124250	CHEMBL1201291
BRD-K79124250	CHEMBL1273224
BRD-K79131256	CHEMBL1483
BRD-K79131428	CHEMBL1979419
BRD-K79131428	CHEMBL3136868
BRD-K79145749	CHEMBL1442422
BRD-K79235952	CHEMBL335334
BRD-K79235952	CHEMBL821299
BRD-K79251086	CHEMBL1555847
BRD-K79251086	CHEMBL2421776
BRD-K79254416	CHEMBL1201129
BRD-K79254416	CHEMBL1272871
BRD-K79342257	CHEMBL461622
BRD-K79342257	CHEMBL937123
BRD-K79353516	CHEMBL313737
BRD-K79353516	CHEMBL737493
BRD-K79366068	CHEMBL1206416
BRD-K79366068	CHEMBL1279727
BRD-K79381128	CHEMBL1270004
BRD-K79381128	CHEMBL1667104
BRD-K79382100	CHEMBL3560125
BRD-K79390395	CHEMBL1467760
BRD-K79404599	CHEMBL300138
BRD-K79404599	CHEMBL3259615
BRD-K79404599	CHEMBL689924
BRD-K79425933	CHEMBL2150868
BRD-K79425933	CHEMBL297302
BRD-K79425933	CHEMBL678207
BRD-K79437791	CHEMBL1555989
BRD-K79437791	CHEMBL2422416
BRD-K79460683	CHEMBL3560126
BRD-K79491139	CHEMBL1032838
BRD-K79491139	CHEMBL565856
BRD-K79498538	CHEMBL3183466
BRD-K79498538	CHEMBL4022786
BRD-K79501723	CHEMBL636124
BRD-K79501723	CHEMBL648
BRD-K79511609	CHEMBL1148169
BRD-K79511609	CHEMBL285819
BRD-K79511609	CHEMBL658468
BRD-K79512815	CHEMBL3561384
BRD-K79522882	CHEMBL1698453
BRD-K79522882	CHEMBL2896583
BRD-K79554012	CHEMBL1720494
BRD-K79554012	CHEMBL2833998
BRD-K79600112	CHEMBL3561499
BRD-K79602928	CHEMBL1431
BRD-K79615119	CHEMBL2130573
BRD-K79657514	CHEMBL3560429
BRD-K79684402	CHEMBL1616116
BRD-K79684402	CHEMBL2773067
BRD-K79711234	CHEMBL1236282
BRD-K79711234	CHEMBL1647905
BRD-K79759585	CHEMBL192
BRD-K79768170	CHEMBL2139545
BRD-K79797318	CHEMBL2140610
BRD-K79857601	CHEMBL1318817
BRD-K79857601	CHEMBL1769612
BRD-K79861274	CHEMBL2140968
BRD-K79877282	CHEMBL3134157
BRD-K79877282	CHEMBL3868779
BRD-K79905821	CHEMBL1138440
BRD-K79905821	CHEMBL32503
BRD-K79905821	CHEMBL660202
BRD-K79930101	CHEMBL453376
BRD-K79930101	CHEMBL888194
BRD-K79947405	CHEMBL2355362
BRD-K79986209	CHEMBL3560263
BRD-K80015639	CHEMBL1224322
BRD-K80015639	CHEMBL1633885
BRD-K80045183	CHEMBL2359019
BRD-K80070306	CHEMBL1056235
BRD-K80070306	CHEMBL577121
BRD-K80094086	CHEMBL2139291
BRD-K80126354	CHEMBL1372954
BRD-K80126354	CHEMBL1943868
BRD-K80184735	CHEMBL1723909
BRD-K80184735	CHEMBL2830578
BRD-K80185984	CHEMBL2142656
BRD-K80267133	CHEMBL1169
BRD-K80267133	CHEMBL795848
BRD-K80307267	CHEMBL3039170
BRD-K80315159	CHEMBL1144586
BRD-K80315159	CHEMBL26424
BRD-K80315159	CHEMBL649484
BRD-K80325895	CHEMBL464983
BRD-K80325895	CHEMBL981369
BRD-K80334323	CHEMBL1387
BRD-K80346834	CHEMBL1553474
BRD-K80346834	CHEMBL2417136
BRD-K80348542	CHEMBL255708
BRD-K80348542	CHEMBL909652
BRD-K80353807	CHEMBL44746
BRD-K80353807	CHEMBL673554
BRD-K80368509	CHEMBL1707317
BRD-K80368509	CHEMBL2793539
BRD-K80396088	CHEMBL383634
BRD-K80396088	CHEMBL868427
BRD-K80431395	CHEMBL331237
BRD-K80431395	CHEMBL800690
BRD-K80451230	CHEMBL1144591
BRD-K80451230	CHEMBL27507
BRD-K80451230	CHEMBL649489
BRD-K80531070	CHEMBL3181912
BRD-K80531070	CHEMBL4021232
BRD-K80622725	CHEMBL1044877
BRD-K80622725	CHEMBL601757
BRD-K80639402	CHEMBL3784992
BRD-K80639402	CHEMBL60264
BRD-K80639402	CHEMBL709431
BRD-K80648041	CHEMBL2359579
BRD-K80648041	CHEMBL3721189
BRD-K80672993	CHEMBL1089334
BRD-K80672993	CHEMBL1099989
BRD-K80684056	CHEMBL48449
BRD-K80684056	CHEMBL682777
BRD-K80725632	CHEMBL319620
BRD-K80725632	CHEMBL772996
BRD-K80725821	CHEMBL145725
BRD-K80738081	CHEMBL1293225
BRD-K80738081	CHEMBL165
BRD-K80738081	CHEMBL3992533
BRD-K80738081	CHEMBL712928
BRD-K80749795	CHEMBL3561461
BRD-K80778372	CHEMBL1127962
BRD-K80778372	CHEMBL269366
BRD-K80778372	CHEMBL3307845
BRD-K80778372	CHEMBL615755
BRD-K80806019	CHEMBL3560969
BRD-K80819715	CHEMBL1886295
BRD-K80819715	CHEMBL3004053
BRD-K80822897	CHEMBL1716540
BRD-K80822897	CHEMBL2787227
BRD-K80832690	CHEMBL2358734
BRD-K80866161	CHEMBL3182162
BRD-K80866161	CHEMBL4021482
BRD-K80881992	CHEMBL2359872
BRD-K80881992	CHEMBL3721109
BRD-K80946661	CHEMBL1043695
BRD-K80946661	CHEMBL597744
BRD-K80970344	CHEMBL399491
BRD-K81029756	CHEMBL1397935
BRD-K81029756	CHEMBL2039263
BRD-K81068628	CHEMBL1897767
BRD-K81068628	CHEMBL3026159
BRD-K81128206	CHEMBL1104
BRD-K81128206	CHEMBL754754
BRD-K81142122	CHEMBL1463659
BRD-K81142122	CHEMBL2217152
BRD-K81144366	CHEMBL159226
BRD-K81164606	CHEMBL3560625
BRD-K81169441	CHEMBL1477
BRD-K81209159	CHEMBL49732
BRD-K81209159	CHEMBL688130
BRD-K81214387	CHEMBL1700905
BRD-K81214387	CHEMBL2900725
BRD-K81225797	CHEMBL17127
BRD-K81225797	CHEMBL875035
BRD-K81249055	CHEMBL3561738
BRD-K81261525	CHEMBL3561201
BRD-K81272440	CHEMBL1201288
BRD-K81272440	CHEMBL1273221
BRD-K81300454	CHEMBL1271430
BRD-K81300454	CHEMBL1654459
BRD-K81332205	CHEMBL2355867
BRD-K81365078	CHEMBL1709906
BRD-K81365078	CHEMBL2790929
BRD-K81373254	CHEMBL2362856
BRD-K81373254	CHEMBL3738011
BRD-K81376179	CHEMBL210833
BRD-K81397638	CHEMBL1455762
BRD-K81397638	CHEMBL2209178
BRD-K81418486	CHEMBL1125467
BRD-K81418486	CHEMBL3895
BRD-K81418486	CHEMBL625176
BRD-K81418486	CHEMBL98
BRD-K81461172	CHEMBL2144918
BRD-K81473043	CHEMBL109480
BRD-K81473043	CHEMBL790699
BRD-K81473089	CHEMBL1123729
BRD-K81473089	CHEMBL622526
BRD-K81473089	CHEMBL95
BRD-K81521265	CHEMBL1458
BRD-K81528515	CHEMBL255863
BRD-K81528515	CHEMBL913755
BRD-K81538844	CHEMBL1084625
BRD-K81538844	CHEMBL1107498
BRD-K81582767	CHEMBL2356673
BRD-K81592585	CHEMBL1891497
BRD-K81592585	CHEMBL3031970
BRD-K81601344	CHEMBL3190412
BRD-K81601344	CHEMBL4029980
BRD-K81633055	CHEMBL1027713
BRD-K81633055	CHEMBL573718
BRD-K81651477	CHEMBL465158
BRD-K81651477	CHEMBL931672
BRD-K81654062	CHEMBL3559852
BRD-K81709173	CHEMBL1200845
BRD-K81709173	CHEMBL1274104
BRD-K81729199	CHEMBL2074205
BRD-K81729199	CHEMBL43383
BRD-K81729199	CHEMBL675270
BRD-K81739235	CHEMBL3561536
BRD-K81751891	CHEMBL1032854
BRD-K81751891	CHEMBL566701
BRD-K81763433	CHEMBL2357633
BRD-K81783531	CHEMBL3182952
BRD-K81783531	CHEMBL4022272
BRD-K81795824	CHEMBL2142877
BRD-K81807412	CHEMBL383144
BRD-K81821583	CHEMBL1882503
BRD-K81821583	CHEMBL3009063
BRD-K81839095	CHEMBL1405
BRD-K81847782	CHEMBL1603825
BRD-K81847782	CHEMBL2774164
BRD-K81855038	CHEMBL46102
BRD-K81855038	CHEMBL682376
BRD-K81858438	CHEMBL1875820
BRD-K81858438	CHEMBL2969109
BRD-K81876028	CHEMBL304008
BRD-K81876028	CHEMBL3875168
BRD-K81876028	CHEMBL613035
BRD-K81876028	CHEMBL715217
BRD-K81916719	CHEMBL1086440
BRD-K81916719	CHEMBL1105644
BRD-K81933000	CHEMBL403714
BRD-K81933000	CHEMBL918150
BRD-K81974123	CHEMBL2357436
BRD-K81976047	CHEMBL3560438
BRD-K82024442	CHEMBL2220622
BRD-K82024442	CHEMBL3379377
BRD-K82034465	CHEMBL1874227
BRD-K82034465	CHEMBL2967868
BRD-K82036761	CHEMBL1275435
BRD-K82036761	CHEMBL661845
BRD-K82036761	CHEMBL809
BRD-K82091397	CHEMBL769634
BRD-K82091397	CHEMBL97162
BRD-K82092559	CHEMBL2133878
BRD-K82109576	CHEMBL1016624
BRD-K82109576	CHEMBL499458
BRD-K82115270	CHEMBL1875424
BRD-K82115270	CHEMBL2968709
BRD-K82118272	CHEMBL3181981
BRD-K82118272	CHEMBL4021301
BRD-K82135108	CHEMBL1972860
BRD-K82135108	CHEMBL3122794
BRD-K82137294	CHEMBL1716939
BRD-K82137294	CHEMBL2786336
BRD-K82140622	CHEMBL1489767
BRD-K82140622	CHEMBL3060527
BRD-K82143716	CHEMBL1463
BRD-K82147103	CHEMBL752305
BRD-K82147103	CHEMBL87708
BRD-K82164249	CHEMBL125236
BRD-K82164249	CHEMBL810126
BRD-K82196068	CHEMBL1900787
BRD-K82196068	CHEMBL3028005
BRD-K82206012	CHEMBL1565119
BRD-K82206012	CHEMBL2437649
BRD-K82216340	CHEMBL645567
BRD-K82216340	CHEMBL717
BRD-K82225283	CHEMBL1311
BRD-K82230692	CHEMBL1375616
BRD-K82230692	CHEMBL1942308
BRD-K82236179	CHEMBL1466
BRD-K82255054	CHEMBL1127018
BRD-K82255054	CHEMBL526
BRD-K82255054	CHEMBL628075
BRD-K82259334	CHEMBL1201233
BRD-K82259334	CHEMBL1273105
BRD-K82261406	CHEMBL1061059
BRD-K82261406	CHEMBL583157
BRD-K82312777	CHEMBL2135992
BRD-K82357231	CHEMBL1172
BRD-K82357231	CHEMBL795291
BRD-K82381502	CHEMBL636702
BRD-K82381502	CHEMBL667
BRD-K82384352	CHEMBL1354117
BRD-K82484965	CHEMBL70159
BRD-K82484965	CHEMBL724761
BRD-K82494568	CHEMBL1885391
BRD-K82494568	CHEMBL3002758
BRD-K82524003	CHEMBL1876183
BRD-K82524003	CHEMBL2968758
BRD-K82560670	CHEMBL2355378
BRD-K82561139	CHEMBL1329957
BRD-K82561139	CHEMBL1798103
BRD-K82562631	CHEMBL1020
BRD-K82562631	CHEMBL730239
BRD-K82566177	CHEMBL1879552
BRD-K82566177	CHEMBL3008078
BRD-K82577285	CHEMBL1135891
BRD-K82577285	CHEMBL15564
BRD-K82577285	CHEMBL630879
BRD-K82580504	CHEMBL1700610
BRD-K82580504	CHEMBL2896252
BRD-K82593502	CHEMBL3561218
BRD-K82594686	CHEMBL2357745
BRD-K82594686	CHEMBL3707801
BRD-K82621995	CHEMBL2361545
BRD-K82621995	CHEMBL3736853
BRD-K82685933	CHEMBL1981002
BRD-K82688027	CHEMBL2364013
BRD-K82688027	CHEMBL4052667
BRD-K82688027	CHEMBL67027
BRD-K82688027	CHEMBL716349
BRD-K82731415	CHEMBL1130144
BRD-K82731415	CHEMBL280074
BRD-K82731415	CHEMBL623263
BRD-K82732294	CHEMBL1484208
BRD-K82732294	CHEMBL3067932
BRD-K82746043	CHEMBL1007396
BRD-K82746043	CHEMBL443684
BRD-K82747512	CHEMBL1531873
BRD-K82747512	CHEMBL2379534
BRD-K82758569	CHEMBL3560982
BRD-K82777549	CHEMBL2357096
BRD-K82795137	CHEMBL719531
BRD-K82795137	CHEMBL998
BRD-K82818427	CHEMBL279786
BRD-K82818427	CHEMBL634285
BRD-K82823076	CHEMBL1151498
BRD-K82823076	CHEMBL3308428
BRD-K82823076	CHEMBL615631
BRD-K82823076	CHEMBL6597
BRD-K82823804	CHEMBL214253
BRD-K82837433	CHEMBL1971609
BRD-K82837433	CHEMBL3122718
BRD-K82846253	CHEMBL1272
BRD-K82865713	CHEMBL1901620
BRD-K82865713	CHEMBL3028058
BRD-K82924899	CHEMBL1257064
BRD-K82924899	CHEMBL1662994
BRD-K82941592	CHEMBL1496
BRD-K82983587	CHEMBL1773273
BRD-K82983587	CHEMBL2798600
BRD-K82983861	CHEMBL38508
BRD-K82983861	CHEMBL668834
BRD-K82987299	CHEMBL446815
BRD-K82987299	CHEMBL949943
BRD-K83010055	CHEMBL1672234
BRD-K83010055	CHEMBL2906210
BRD-K83023055	CHEMBL1016468
BRD-K83023055	CHEMBL504585
BRD-K83063356	CHEMBL1593104
BRD-K83063356	CHEMBL2891337
BRD-K83064458	CHEMBL646567
BRD-K83064458	CHEMBL699
BRD-K83144676	CHEMBL1516
BRD-K83151319	CHEMBL1718699
BRD-K83151319	CHEMBL2834337
BRD-K83153774	CHEMBL1068405
BRD-K83153774	CHEMBL608847
BRD-K83194053	CHEMBL493153
BRD-K83194053	CHEMBL926071
BRD-K83213280	CHEMBL1333597
BRD-K83213280	CHEMBL1804453
BRD-K83213911	CHEMBL1021629
BRD-K83213911	CHEMBL560590
BRD-K83257731	CHEMBL1194287
BRD-K83257731	CHEMBL1262681
BRD-K83289131	CHEMBL1062972
BRD-K83289131	CHEMBL568305
BRD-K83302049	CHEMBL453019
BRD-K83302049	CHEMBL893253
BRD-K83322645	CHEMBL292477
BRD-K83322645	CHEMBL3779828
BRD-K83322645	CHEMBL707362
BRD-K83355732	CHEMBL1444335
BRD-K83397037	CHEMBL3561508
BRD-K83437201	CHEMBL2142653
BRD-K83481956	CHEMBL1899943
BRD-K83481956	CHEMBL3027945
BRD-K83508485	CHEMBL1416993
BRD-K83508485	CHEMBL2090759
BRD-K83547636	CHEMBL3560281
BRD-K83589469	CHEMBL1603014
BRD-K83589469	CHEMBL2775502
BRD-K83597974	CHEMBL646048
BRD-K83597974	CHEMBL673
BRD-K83601549	CHEMBL2361244
BRD-K83601549	CHEMBL3738085
BRD-K83620635	CHEMBL1715363
BRD-K83620635	CHEMBL2783011
BRD-K83636919	CHEMBL702062
BRD-K83636919	CHEMBL953
BRD-K83675132	CHEMBL3560962
BRD-K83691318	CHEMBL4083841
BRD-K83694683	CHEMBL2143628
BRD-K83778500	CHEMBL2086638
BRD-K83778500	CHEMBL3293686
BRD-K83780283	CHEMBL1714279
BRD-K83780283	CHEMBL2787530
BRD-K83794624	CHEMBL2354444
BRD-K83831887	CHEMBL2357470
BRD-K83836748	CHEMBL1149661
BRD-K83836748	CHEMBL27194
BRD-K83836748	CHEMBL647119
BRD-K83837640	CHEMBL2105763
BRD-K83860226	CHEMBL3560681
BRD-K83879237	CHEMBL2131897
BRD-K83887149	CHEMBL2361406
BRD-K83887149	CHEMBL3738791
BRD-K83896451	CHEMBL698726
BRD-K83896451	CHEMBL930
BRD-K83963101	CHEMBL259084
BRD-K83963101	CHEMBL920413
BRD-K83988098	CHEMBL383824
BRD-K84036904	CHEMBL1395
BRD-K84079653	CHEMBL2358155
BRD-K84091759	CHEMBL1016
BRD-K84091759	CHEMBL3831216
BRD-K84091759	CHEMBL729629
BRD-K84102257	CHEMBL1404540
BRD-K84102257	CHEMBL2050600
BRD-K84141129	CHEMBL1705230
BRD-K84141129	CHEMBL2790624
BRD-K84175871	CHEMBL1590
BRD-K84175871	CHEMBL903267
BRD-K84203638	CHEMBL1420829
BRD-K84203638	CHEMBL2096505
BRD-K84252391	CHEMBL250881
BRD-K84266862	CHEMBL484928
BRD-K84266862	CHEMBL944702
BRD-K84284996	CHEMBL1724052
BRD-K84284996	CHEMBL2832847
BRD-K84293326	CHEMBL1698167
BRD-K84293326	CHEMBL2899218
BRD-K84301121	CHEMBL1890205
BRD-K84301121	CHEMBL3031880
BRD-K84358317	CHEMBL2132498
BRD-K84421793	CHEMBL1160787
BRD-K84421793	CHEMBL1177352
BRD-K84505894	CHEMBL3182447
BRD-K84505894	CHEMBL4021767
BRD-K84566043	CHEMBL1884833
BRD-K84566043	CHEMBL3000634
BRD-K84571636	CHEMBL2071440
BRD-K84571636	CHEMBL3295422
BRD-K84595254	CHEMBL111743
BRD-K84595254	CHEMBL792659
BRD-K84639753	CHEMBL745231
BRD-K84639753	CHEMBL82327
BRD-K84653575	CHEMBL2360848
BRD-K84653575	CHEMBL3738743
BRD-K84658672	CHEMBL249263
BRD-K84663978	CHEMBL1154166
BRD-K84663978	CHEMBL285913
BRD-K84663978	CHEMBL662114
BRD-K84762162	CHEMBL1719251
BRD-K84762162	CHEMBL2836172
BRD-K84770158	CHEMBL1724376
BRD-K84770158	CHEMBL2830615
BRD-K84797651	CHEMBL2135356
BRD-K84855052	CHEMBL1794231
BRD-K84855052	CHEMBL2960938
BRD-K84855138	CHEMBL1173145
BRD-K84855138	CHEMBL1227821
BRD-K84864079	CHEMBL1316091
BRD-K84864079	CHEMBL1763035
BRD-K84874839	CHEMBL1441579
BRD-K84881516	CHEMBL1868274
BRD-K84881516	CHEMBL2978164
BRD-K84895041	CHEMBL125569
BRD-K84895041	CHEMBL808539
BRD-K84937637	CHEMBL1127973
BRD-K84937637	CHEMBL413
BRD-K84937637	CHEMBL615771
BRD-K84943004	CHEMBL3102710
BRD-K84943004	CHEMBL51356
BRD-K84943004	CHEMBL685683
BRD-K84955386	CHEMBL251254
BRD-K84959002	CHEMBL2135159
BRD-K84987553	CHEMBL764355
BRD-K84987553	CHEMBL94710
BRD-K84992272	CHEMBL2142891
BRD-K84996949	CHEMBL226507
BRD-K84996949	CHEMBL864254
BRD-K85013741	CHEMBL307341
BRD-K85013741	CHEMBL3712878
BRD-K85013741	CHEMBL725374
BRD-K85015012	CHEMBL1446457
BRD-K85030058	CHEMBL70352
BRD-K85030058	CHEMBL724489
BRD-K85051645	CHEMBL1347128
BRD-K85051645	CHEMBL1838395
BRD-K85090592	CHEMBL1131224
BRD-K85090592	CHEMBL550
BRD-K85090592	CHEMBL630605
BRD-K85119730	CHEMBL1136913
BRD-K85119730	CHEMBL658228
BRD-K85119730	CHEMBL782
BRD-K85134515	CHEMBL2359288
BRD-K85134515	CHEMBL3707592
BRD-K85147876	CHEMBL1393909
BRD-K85147876	CHEMBL2027441
BRD-K85211514	CHEMBL2355630
BRD-K85237725	CHEMBL1822691
BRD-K85237725	CHEMBL2997683
BRD-K85266041	CHEMBL155265
BRD-K85275009	CHEMBL1387955
BRD-K85275009	CHEMBL2014570
BRD-K85307935	CHEMBL1155191
BRD-K85307935	CHEMBL36506
BRD-K85307935	CHEMBL659932
BRD-K85314854	CHEMBL2359801
BRD-K85314854	CHEMBL3720975
BRD-K85318537	CHEMBL1358284
BRD-K85333151	CHEMBL157337
BRD-K85383046	CHEMBL1406302
BRD-K85383046	CHEMBL2062036
BRD-K85398522	CHEMBL1901337
BRD-K85398522	CHEMBL3030115
BRD-K85449516	CHEMBL2144191
BRD-K85479953	CHEMBL1052976
BRD-K85479953	CHEMBL565269
BRD-K85503079	CHEMBL1472975
BRD-K85518562	CHEMBL1141765
BRD-K85518562	CHEMBL654311
BRD-K85518562	CHEMBL766
BRD-K85569074	CHEMBL2357044
BRD-K85580279	CHEMBL1407919
BRD-K85580279	CHEMBL2065166
BRD-K85593835	CHEMBL2362357
BRD-K85593835	CHEMBL3738322
BRD-K85603128	CHEMBL1593874
BRD-K85603128	CHEMBL2890027
BRD-K85606544	CHEMBL180022
BRD-K85660637	CHEMBL1436964
BRD-K85660637	CHEMBL2168981
BRD-K85670329	CHEMBL1398275
BRD-K85670329	CHEMBL2038019
BRD-K85689251	CHEMBL3187508
BRD-K85689251	CHEMBL4026942
BRD-K85732814	CHEMBL3758735
BRD-K85763971	CHEMBL1736977
BRD-K85763971	CHEMBL2876670
BRD-K85767870	CHEMBL1148974
BRD-K85767870	CHEMBL654102
BRD-K85767870	CHEMBL752
BRD-K85770991	CHEMBL3561908
BRD-K85804197	CHEMBL2141059
BRD-K85818861	CHEMBL2137269
BRD-K85853281	CHEMBL1515691
BRD-K85853281	CHEMBL2328459
BRD-K85853911	CHEMBL1711389
BRD-K85853911	CHEMBL2785069
BRD-K85871428	CHEMBL1154305
BRD-K85871428	CHEMBL36450
BRD-K85871428	CHEMBL612604
BRD-K85871428	CHEMBL662587
BRD-K85925969	CHEMBL2151014
BRD-K85925969	CHEMBL682967
BRD-K85925969	CHEMBL853
BRD-K85937960	CHEMBL3183680
BRD-K85937960	CHEMBL4023000
BRD-K85981997	CHEMBL3561657
BRD-K85985071	CHEMBL123
BRD-K85985071	CHEMBL635218
BRD-K86003836	CHEMBL1454946
BRD-K86003836	CHEMBL2184138
BRD-K86027709	CHEMBL2355586
BRD-K86033856	CHEMBL2135824
BRD-K86043715	CHEMBL2137991
BRD-K86086851	CHEMBL2138720
BRD-K86108784	CHEMBL1542168
BRD-K86108784	CHEMBL2394941
BRD-K86161929	CHEMBL1022736
BRD-K86161929	CHEMBL1650
BRD-K86191271	CHEMBL1221517
BRD-K86191271	CHEMBL1291616
BRD-K86191692	CHEMBL3184316
BRD-K86191692	CHEMBL4023636
BRD-K86194107	CHEMBL1877169
BRD-K86194107	CHEMBL3006727
BRD-K86204871	CHEMBL1306
BRD-K86217247	CHEMBL1732688
BRD-K86217247	CHEMBL2875472
BRD-K86217343	CHEMBL2362024
BRD-K86217343	CHEMBL3739020
BRD-K86231656	CHEMBL1301042
BRD-K86231656	CHEMBL1677608
BRD-K86273012	CHEMBL3188110
BRD-K86273012	CHEMBL4027544
BRD-K86274953	CHEMBL3188944
BRD-K86274953	CHEMBL4028378
BRD-K86297549	CHEMBL2355498
BRD-K86301799	CHEMBL695485
BRD-K86301799	CHEMBL932
BRD-K86307448	CHEMBL1467
BRD-K86326967	CHEMBL3559815
BRD-K86354270	CHEMBL2359168
BRD-K86434416	CHEMBL703734
BRD-K86434416	CHEMBL972
